log_q,log_p,log_y,share,log_hhsize,log_driver,log_hhr_age,total_wrkr,publictransit_d,cl5_smtown_d,cl5_suburban_d,cl5_secondcity_d,cl5_urban_d,popdensity_d2,popdensity_d3,popdensity_d4,popdensity_d5,popdensity_d6,popdensity_d7,popdensity_d8,state_fips,distance_oil1000
7.3253622,.33041888,10.532096,.056341987,1.6094379,0,3.4657359,2,0,0,0,1,0,0,0,0,0,1,0,0,UT,2.3186891
6.6047764,.33012277,10.021271,.045667358,1.3862944,.69314718,3.3322046,2,0,0,0,0,1,0,0,0,0,1,0,0,UT,2.3186891
7.2079716,.33047807,11.695247,.015657624,1.0986123,.69314718,3.1780539,1,0,0,0,1,0,0,0,0,1,0,0,0,UT,2.3186891
6.2511954,.33030409,10.95954,.012549921,1.0986123,.69314718,3.0910425,1,0,1,0,0,0,0,0,0,0,0,0,0,UT,2.3186891
7.7074761,.33031204,10.221941,.11257301,1.3862944,.69314718,3.3672957,1,0,0,0,0,1,0,0,0,0,1,0,0,UT,2.3186891
6.7214665,.33017144,9.7699566,.065985642,1.7917595,1.0986123,2.9444389,3,0,0,0,1,0,0,0,0,0,1,0,0,UT,2.3186891
7.3124714,.33028644,10.768485,.043904986,1.0986123,.69314718,3.8501475,2,0,0,0,1,0,0,0,0,0,1,0,0,UT,2.3186891
7.2743988,.33009106,11.695247,.016726563,1.3862944,.69314718,3.4339871,2,0,0,0,1,0,0,0,0,1,0,0,0,UT,2.3186891
7.3144765,.33035806,11.042922,.033437159,1.6094379,.69314718,3.583519,2,0,0,1,0,0,0,0,1,0,0,0,0,UT,2.3186891
6.949491,.33022311,11.258033,.018717077,1.6094379,.69314718,3.3672957,2,0,0,1,0,0,0,0,0,0,1,0,0,UT,2.3186891
7.9937053,.33032361,11.695247,.034347776,1.3862944,1.0986123,3.8501475,3,0,1,0,0,0,0,0,0,1,0,0,0,UT,2.3186891
6.6987925,.33028376,10.221941,.041054077,1.0986123,.69314718,3.0910425,1,0,0,0,1,0,1,0,0,0,0,0,0,UT,2.3186891
6.8866782,.33020228,11.258033,.017577201,1.0986123,.69314718,3.4657359,2,0,0,1,0,0,0,0,0,0,1,0,0,UT,2.3186891
6.8797269,.33025712,10.868568,.025768964,1.0986123,.69314718,3.4657359,2,0,1,0,0,0,0,0,0,0,0,0,0,UT,2.3186891
6.853744,.33000863,11.119883,.019523622,1.6094379,1.0986123,2.8903718,3,0,0,0,0,1,0,0,0,0,1,0,0,UT,2.3186891
6.457119,.33004326,11.695247,.0073866216,1.6094379,.69314718,3.9120231,1,0,0,1,0,0,0,0,1,0,0,0,0,UT,2.3186891
6.8311477,.33037296,10.768485,.027134094,1.6094379,.69314718,3.5553482,2,0,0,0,1,0,0,0,0,0,1,0,0,UT,2.3186891
6.5559173,.33032772,10.868568,.018642277,1.3862944,.69314718,3.713572,1,0,0,0,1,0,0,0,1,0,0,0,0,UT,2.3186891
7.4626279,.33033586,10.768485,.051020838,1.6094379,.69314718,3.4965076,2,0,0,1,0,0,0,0,0,0,1,0,0,UT,2.3186891
7.2097344,.33017212,11.695247,.015680453,1.3862944,1.0986123,3.8066626,4,0,0,0,1,0,0,0,1,0,0,0,0,UT,2.3186891
7.1780415,.33028883,10.868568,.034726992,2.0794415,1.0986123,3.7376697,4,0,0,0,0,1,0,0,0,0,1,0,0,UT,2.3186891
6.7825432,.3300471,11.191341,.016928587,1.3862944,.69314718,3.7841897,1,0,0,1,0,0,0,0,1,0,0,0,0,UT,2.3186891
6.7606521,.33019131,10.221941,.043669831,1.3862944,.69314718,3.2188759,1,0,0,0,1,0,0,0,0,0,1,0,0,UT,2.3186891
5.9832244,.33017418,9.7699566,.031538144,1.9459101,1.0986123,3.6888795,2,0,0,1,0,0,0,0,0,0,1,0,0,UT,2.3186891
6.7416024,.32992446,11.119883,.017451042,1.3862944,1.0986123,4.2195077,1,0,0,0,1,0,0,0,0,1,0,0,0,UT,2.3186891
6.8749418,.33015543,10.95954,.023413489,1.0986123,.69314718,3.1780539,2,0,0,0,0,1,0,0,0,0,1,0,0,UT,2.3186891
6.944922,.33003604,10.768485,.030393492,1.0986123,.69314718,3.871201,1,0,0,1,0,0,0,0,0,1,0,0,0,UT,2.3186891
6.0533895,.33002901,10.221941,.021525377,1.0986123,.69314718,3.871201,1,0,0,1,0,0,0,0,0,0,1,0,0,UT,2.3186891
6.8946671,.33024701,10.768485,.028909912,1.3862944,.69314718,3.2188759,2,0,0,1,0,0,0,0,0,0,1,0,0,UT,2.3186891
7.2809448,.33018079,10.532096,.053881355,2.0794415,1.3862944,3.713572,2,0,0,1,0,0,0,0,0,0,1,0,0,UT,2.3186891
6.9343958,.33038402,10.768485,.030085703,1.7917595,1.0986123,3.7612002,3,0,1,0,0,0,1,0,0,0,0,0,0,UT,2.3186891
7.5062485,.33019063,10.868568,.048212864,1.6094379,1.0986123,3.8066626,3,0,1,0,0,0,0,0,0,0,0,0,0,UT,2.3186891
7.4387674,.33020821,11.258033,.030529628,1.0986123,.69314718,3.713572,2,0,0,1,0,0,0,0,0,0,1,0,0,UT,2.3186891
7.2895927,.33029243,9.7699566,.11647587,1.7917595,1.0986123,3.583519,3,0,0,0,1,0,0,0,0,1,0,0,0,UT,2.3186891
6.5495653,.33027658,10.768485,.020473102,1.6094379,.69314718,3.4657359,1,0,0,0,1,0,0,0,1,0,0,0,0,UT,2.3186891
7.3960962,.33029979,11.407565,.025193512,1.7917595,1.0986123,3.7376697,2,0,0,0,1,0,0,0,0,1,0,0,0,UT,2.3186891
7.9700308,.33041793,11.258033,.051944226,1.3862944,.69314718,3.6375861,2,0,0,0,1,0,0,0,0,1,0,0,0,UT,2.3186891
8.6962967,.33027211,10.768485,.17518441,2.6390574,2.3025851,4.0775375,10,0,1,0,0,0,0,0,0,0,1,0,0,UT,2.3186891
8.0328712,.33039644,11.407565,.047629792,1.3862944,1.0986123,3.8066626,2,0,0,0,0,1,0,0,0,0,1,0,0,UT,2.3186891
6.821548,.24325961,11.407565,.01300063,1.3862944,1.0986123,3.8066626,2,0,0,1,0,0,0,0,0,1,0,0,0,VA,1.5395498
7.088696,.24341476,10.868568,.02911628,1.3862944,.69314718,3.7612002,1,0,1,0,0,0,0,1,0,0,0,0,0,VA,1.5395498
6.7005448,.24338765,10.868568,.019749321,1.0986123,.69314718,3.5553482,2,0,0,0,1,0,0,0,0,1,0,0,0,VA,1.5395498
8.1992188,.24373291,10.868568,.088423565,1.0986123,.69314718,3.1354942,2,0,0,0,0,1,0,0,0,0,0,1,0,VA,1.5395498
7.4616117,.24360585,10.95954,.038606964,1.3862944,.69314718,3.8501475,1,0,0,1,0,0,0,1,0,0,0,0,0,VA,1.5395498
7.7477574,.24356697,11.695247,.024626732,1.6094379,.69314718,3.583519,2,0,1,0,0,0,1,0,0,0,0,0,0,VA,1.5395498
8.0309086,.24359137,11.695247,.032687992,1.6094379,.69314718,3.871201,2,1,1,0,0,0,0,0,0,0,0,0,0,VA,1.5395498
7.8349352,.2438139,11.407565,.035835508,1.6094379,.69314718,3.583519,1,1,0,1,0,0,0,0,0,0,1,0,0,VA,1.5395498
8.0053301,.24356315,11.119883,.056642842,1.6094379,1.0986123,4.1108737,3,0,1,0,0,0,1,0,0,0,0,0,0,VA,1.5395498
7.2376137,.24354072,11.407565,.019714313,1.3862944,.69314718,3.871201,2,1,1,0,0,0,0,0,1,0,0,0,0,VA,1.5395498
7.2307954,.24339513,10.657259,.041458242,1.3862944,.69314718,3.6109178,1,0,1,0,0,0,0,0,0,1,0,0,0,VA,1.5395498
7.3881621,.24360137,10.221941,.075006686,1.0986123,.69314718,3.1354942,3,0,1,0,0,0,0,0,0,1,0,0,0,VA,1.5395498
7.6259632,.24358474,11.407565,.029070918,1.0986123,.69314718,3.6375861,2,0,0,1,0,0,0,0,0,1,0,0,0,VA,1.5395498
5.2735238,.2426834,11.191341,.0034302075,1.0986123,.69314718,3.9889841,2,0,1,0,0,0,0,1,0,0,0,0,0,VA,1.5395498
7.1470346,.24341074,11.695247,.013503565,1.3862944,.69314718,3.8286414,2,1,0,0,1,0,0,0,0,0,1,0,0,VA,1.5395498
6.7748151,.24349456,10.768485,.023513624,1.3862944,.69314718,3.5553482,2,0,0,1,0,0,0,1,0,0,0,0,0,VA,1.5395498
6.953702,.24331756,11.258033,.017231543,1.3862944,.69314718,3.713572,2,1,0,0,1,0,0,0,0,1,0,0,0,VA,1.5395498
7.8646441,.24369162,11.191341,.045821294,1.0986123,.69314718,3.2958369,2,0,1,0,0,0,0,0,1,0,0,0,0,VA,1.5395498
6.8834577,.24457869,11.695247,.010386894,1.3862944,.69314718,3.713572,2,1,1,0,0,0,0,0,1,0,0,0,0,VA,1.5395498
7.5636582,.24356894,11.258033,.031720053,1.3862944,.69314718,3.6635616,2,1,0,1,0,0,0,0,0,1,0,0,0,VA,1.5395498
7.2089982,.24326158,11.258033,.022241987,1.6094379,.69314718,3.583519,1,0,0,1,0,0,0,0,0,1,0,0,0,VA,1.5395498
5.8115816,.24320315,11.695247,.0035512273,1.3862944,1.0986123,3.9512436,2,1,0,1,0,0,0,0,0,0,1,0,0,VA,1.5395498
6.0376573,.24330017,11.407565,.0059366669,1.6094379,.69314718,3.7376697,1,1,0,1,0,0,0,0,0,1,0,0,0,VA,1.5395498
6.6484885,.24358763,10.221941,.035797935,1.3862944,.69314718,3.9120231,2,0,0,1,0,0,0,0,1,0,0,0,0,VA,1.5395498
6.9738541,.24350829,11.695247,.01135741,1.0986123,.69314718,3.7841897,2,0,0,1,0,0,0,0,0,1,0,0,0,VA,1.5395498
7.5601077,.24360202,11.119883,.036291443,1.0986123,.69314718,3.7376697,1,0,0,0,1,0,0,0,0,1,0,0,0,VA,1.5395498
7.6032166,.24332251,9.7699566,.14610682,1.0986123,.69314718,4.3174882,1,0,0,1,0,0,0,0,0,1,0,0,0,VA,1.5395498
7.2645783,.24354549,10.95954,.031700712,1.3862944,.69314718,3.6375861,2,0,0,1,0,0,0,0,0,0,1,0,0,VA,1.5395498
7.0849905,.24344896,11.119883,.022563014,1.0986123,.69314718,3.5553482,2,1,0,0,1,0,0,0,0,0,1,0,0,VA,1.5395498
7.2063546,.24354848,11.119883,.02547699,1.3862944,1.0986123,3.7612002,2,1,1,0,0,0,0,0,0,1,0,0,0,VA,1.5395498
7.2020302,.24331439,11.695247,.014265624,1.0986123,1.0986123,3.8066626,2,1,1,0,0,0,1,0,0,0,0,0,0,VA,1.5395498
5.3156414,.2429758,10.021271,.011531726,1.3862944,0,3.713572,1,0,0,0,1,0,0,0,0,1,0,0,0,VA,1.5395498
6.7808723,.24355809,11.695247,.0093646217,1.3862944,.69314718,4.1271343,2,1,0,0,1,0,0,0,0,1,0,0,0,VA,1.5395498
7.0277762,.2434511,11.695247,.011985958,1.3862944,.69314718,3.6375861,1,0,0,1,0,0,0,1,0,0,0,0,0,VA,1.5395498
7.3051252,.24351195,11.258033,.024492307,1.3862944,.69314718,3.7841897,2,0,0,1,0,0,0,0,1,0,0,0,0,VA,1.5395498
7.1344714,.2434212,10.768485,.033688713,1.0986123,.69314718,3.4657359,2,0,1,0,0,0,0,0,1,0,0,0,0,VA,1.5395498
7.712306,.2436022,11.695247,.023769815,1.3862944,1.0986123,3.8066626,1,0,1,0,0,0,0,0,1,0,0,0,0,VA,1.5395498
7.2542529,.24354081,11.258033,.023278167,1.6094379,.69314718,3.7612002,2,1,1,0,0,0,0,1,0,0,0,0,0,VA,1.5395498
7.1804442,.24320212,11.695247,.013959425,1.3862944,.69314718,3.5263605,2,0,0,1,0,0,0,0,1,0,0,0,0,VA,1.5395498
7.5457206,.24358268,10.868568,.045993049,1.3862944,.69314718,3.5553482,2,0,0,1,0,0,0,0,1,0,0,0,0,VA,1.5395498
6.7137766,.24358791,11.258033,.013559488,1.0986123,.69314718,3.4339871,1,1,0,1,0,0,0,0,0,1,0,0,0,VA,1.5395498
6.0566702,.24311846,11.119883,.0080660256,1.6094379,.69314718,3.4339871,2,0,0,1,0,0,0,1,0,0,0,0,0,VA,1.5395498
7.3095379,.24340793,11.695247,.015886255,1.6094379,.69314718,3.6375861,1,0,0,1,0,0,0,1,0,0,0,0,0,VA,1.5395498
5.7497449,.24340317,11.407565,.0044519333,1.3862944,.69314718,3.5263605,2,0,0,1,0,0,0,0,0,1,0,0,0,VA,1.5395498
7.0007873,.2434068,10.95954,.024347011,1.3862944,.69314718,3.5263605,2,1,0,0,1,0,0,0,1,0,0,0,0,VA,1.5395498
7.9675741,.24349746,11.407565,.04090539,1.0986123,.69314718,3.583519,2,1,1,0,0,0,0,0,0,0,0,0,0,VA,1.5395498
7.6202221,.24356025,11.695247,.021677844,1.3862944,.69314718,3.6109178,1,1,1,0,0,0,0,1,0,0,0,0,0,VA,1.5395498
7.3871732,.24355857,11.695247,.017171312,1.3862944,1.0986123,4.0253515,3,1,0,0,0,1,0,0,0,0,1,0,0,VA,1.5395498
7.5306854,.24356745,11.695247,.019821381,1.3862944,.69314718,3.7376697,2,1,1,0,0,0,1,0,0,0,0,0,0,VA,1.5395498
7.7479424,.243689,11.407565,.032845732,1.3862944,1.0986123,3.8918202,2,0,1,0,0,0,1,0,0,0,0,0,0,VA,1.5395498
7.5204468,.24330316,8.922658,.31382853,1.3862944,.69314718,3.9120231,2,0,1,0,0,0,0,0,0,0,0,0,0,VA,1.5395498
7.2475367,.24356231,10.95954,.031165577,1.3862944,.69314718,3.4965076,2,0,1,0,0,0,0,0,1,0,0,0,0,VA,1.5395498
6.9949493,.2434027,11.119883,.020619232,1.0986123,.69314718,4.2626801,0,0,1,0,0,0,0,0,0,1,0,0,0,VA,1.5395498
7.2689772,.24335597,11.695247,.015253995,1.6094379,1.0986123,3.7612002,3,1,0,0,0,1,0,0,0,0,1,0,0,VA,1.5395498
7.4426703,.2435796,11.258033,.028105689,1.3862944,.69314718,3.713572,2,1,0,0,1,0,0,0,0,0,1,0,0,VA,1.5395498
8.0089264,.24365088,11.407565,.04263892,1.0986123,.69314718,3.9318256,1,1,1,0,0,0,0,0,0,0,0,0,0,VA,1.5395498
7.1893039,.24349184,11.695247,.01408773,1.3862944,.69314718,3.6888795,3,1,0,0,1,0,0,0,0,0,1,0,0,VA,1.5395498
7.4130301,.24351175,11.695247,.017620275,1.7917595,.69314718,3.7376697,1,0,0,1,0,0,0,0,0,1,0,0,0,VA,1.5395498
7.5236559,.24350829,11.695247,.019681366,1.6094379,.69314718,3.4011974,1,1,0,0,1,0,0,0,0,1,0,0,0,VA,1.5395498
6.9896479,.24349587,10.657259,.032578077,1.0986123,.69314718,3.4011974,2,0,1,0,0,0,0,0,1,0,0,0,0,VA,1.5395498
5.9159746,.24349418,11.695247,.0039431383,1.3862944,1.0986123,3.8501475,3,1,0,1,0,0,0,0,0,1,0,0,0,VA,1.5395498
7.1604781,.24397317,11.695247,.013694024,1.3862944,.69314718,3.6109178,2,1,0,0,1,0,0,0,0,0,1,0,0,VA,1.5395498
7.0109844,.24341671,11.119883,.020952826,1.3862944,.69314718,3.7612002,1,1,0,0,1,0,0,0,1,0,0,0,0,VA,1.5395498
6.643991,.24320409,10.388995,.030143062,1.6094379,.69314718,3.1780539,1,0,0,1,0,0,0,0,0,1,0,0,0,VA,1.5395498
7.3136482,.24346045,10.768485,.040301107,1.3862944,.69314718,3.0910425,2,0,1,0,0,0,0,1,0,0,0,0,0,VA,1.5395498
7.3746204,.24357669,11.042922,.032558247,1.0986123,.69314718,3.6109178,2,0,1,0,0,0,1,0,0,0,0,0,0,VA,1.5395498
6.6758881,.24322166,10.221941,.036778878,1.3862944,.69314718,3.6635616,1,0,0,0,1,0,0,0,0,0,1,0,0,VA,1.5395498
7.1620679,.24334353,10.221941,.059813146,1.3862944,1.0986123,3.6375861,2,0,1,0,0,0,0,0,0,1,0,0,0,VA,1.5395498
7.0260906,.2434026,11.695247,.011965191,1.3862944,.69314718,3.713572,1,1,0,1,0,0,0,0,1,0,0,0,0,VA,1.5395498
7.6875973,.24349129,11.191341,.038378678,2.0794415,1.3862944,4.0604429,3,0,0,0,1,0,0,0,0,1,0,0,0,VA,1.5395498
7.7543859,.24364845,11.119883,.044075612,1.3862944,.69314718,3.5553482,2,0,1,0,0,0,0,1,0,0,0,0,0,VA,1.5395498
7.4605279,.24345259,11.407565,.024635065,1.3862944,.69314718,3.4339871,1,1,0,1,0,0,0,0,0,0,1,0,0,VA,1.5395498
7.3204041,.24333484,11.695247,.016058642,1.7917595,1.0986123,3.7841897,2,0,0,1,0,0,0,0,0,1,0,0,0,VA,1.5395498
6.9336386,.24340616,10.532096,.034907565,1.3862944,1.0986123,3.6375861,1,1,1,0,0,0,1,0,0,0,0,0,0,VA,1.5395498
8.0065813,.2435866,11.119883,.056715064,1.0986123,.69314718,3.8066626,2,0,0,1,0,0,0,0,0,1,0,0,0,VA,1.5395498
6.4333491,.24327952,11.407565,.008818211,1.3862944,1.0986123,3.8501475,2,1,0,0,0,1,0,0,0,0,1,0,0,VA,1.5395498
7.313026,.24340793,11.407565,.021255679,1.6094379,.69314718,3.713572,1,1,0,1,0,0,0,0,0,0,1,0,0,VA,1.5395498
6.5934205,.24353372,9.7699566,.053236973,1.0986123,.69314718,3.6109178,2,0,0,0,0,1,0,0,0,0,1,0,0,VA,1.5395498
7.2518096,.24331167,11.695247,.014993694,1.3862944,.69314718,4.1896548,1,0,0,1,0,0,0,0,0,1,0,0,0,VA,1.5395498
7.7996178,.24361379,11.695247,.025938794,1.3862944,.69314718,3.6635616,2,1,0,1,0,0,0,0,1,0,0,0,0,VA,1.5395498
6.8462367,.24344279,11.695247,.0099960295,1.0986123,.69314718,3.9318256,2,1,0,1,0,0,0,0,0,0,1,0,0,VA,1.5395498
7.5389247,.24355809,11.695247,.019985184,1.0986123,.69314718,3.4657359,2,0,1,0,0,0,0,0,0,1,0,0,0,VA,1.5395498
7.0413213,.24367835,8.922658,.19443472,1.3862944,.69314718,3.8501475,1,0,1,0,0,0,1,0,0,0,0,0,0,VA,1.5395498
6.4099011,.24298897,11.695247,.0064585079,1.3862944,.69314718,3.4965076,1,1,0,0,0,1,0,0,0,0,0,1,0,VA,1.5395498
7.5515418,.24359828,11.695247,.020239742,1.6094379,1.0986123,3.8066626,2,0,1,0,0,0,1,0,0,0,0,0,0,VA,1.5395498
7.1721215,.24330774,11.407565,.018460244,1.0986123,.69314718,3.871201,2,0,0,0,1,0,0,0,1,0,0,0,0,VA,1.5395498
7.2495894,.24367937,11.695247,.014965943,1.3862944,.69314718,3.7841897,1,0,1,0,0,0,1,0,0,0,0,0,0,VA,1.5395498
6.9499054,.24350895,10.768485,.028013445,1.3862944,.69314718,3.6888795,1,1,1,0,0,0,0,1,0,0,0,0,0,VA,1.5395498
7.2313871,.24316248,10.768485,.037107535,1.6094379,1.0986123,3.7841897,3,0,1,0,0,0,1,0,0,0,0,0,0,VA,1.5395498
8.6537971,.24365668,10.95954,.12718834,1.6094379,1.3862944,3.9889841,3,0,0,1,0,0,0,0,1,0,0,0,0,VA,1.5395498
7.1384645,.24346176,11.119883,.023802686,1.0986123,.69314718,3.2958369,2,0,0,1,0,0,0,0,0,0,1,0,0,VA,1.5395498
5.2438493,.24280815,10.768485,.005083133,1.3862944,1.0986123,4.0253515,1,0,0,1,0,0,0,0,0,1,0,0,0,VA,1.5395498
6.6784344,.24320054,11.695247,.0084498012,1.3862944,.69314718,3.6635616,2,0,0,1,0,0,0,0,0,1,0,0,0,VA,1.5395498
7.4428115,.24356343,11.695247,.018153859,1.3862944,.69314718,3.5263605,1,1,0,1,0,0,0,0,0,1,0,0,0,VA,1.5395498
5.6992288,.24315651,9.7699566,.021762416,1.3862944,.69314718,3.5263605,2,0,0,0,1,0,0,0,0,0,1,0,0,VA,1.5395498
5.8282938,.24321157,10.221941,.015757544,1.0986123,.69314718,3.9318256,2,1,0,1,0,0,0,0,0,0,1,0,0,VA,1.5395498
8.0970535,.243578,11.119883,.062084943,1.0986123,.69314718,3.7841897,2,1,0,1,0,0,0,0,0,0,1,0,0,VA,1.5395498
6.8044019,.24349549,11.695247,.0095869796,1.0986123,.69314718,3.4011974,2,1,0,0,1,0,0,0,0,0,1,0,0,VA,1.5395498
6.7239642,.24336055,10.768485,.022344835,1.6094379,.69314718,3.4011974,2,1,1,0,0,0,0,0,0,0,1,0,0,VA,1.5395498
6.931047,.24346989,11.407565,.014508099,1.3862944,.69314718,3.8501475,2,1,0,0,1,0,0,0,0,0,1,0,0,VA,1.5395498
6.5969844,.24336849,11.407565,.010386877,1.3862944,.69314718,3.4339871,2,1,1,0,0,0,0,0,1,0,0,0,0,VA,1.5395498
7.0679688,.24343419,11.191341,.020652086,1.3862944,1.0986123,3.7612002,3,0,0,1,0,0,0,0,0,1,0,0,0,VA,1.5395498
8.5425262,.24366257,11.119883,.096937038,1.6094379,1.3862944,3.7612002,4,0,1,0,0,0,0,0,0,1,0,0,0,VA,1.5395498
6.2844558,.24346541,10.221941,.024871811,1.3862944,.69314718,3.8286414,1,0,1,0,0,0,0,1,0,0,0,0,0,VA,1.5395498
7.7600822,.24358474,11.695247,.02493258,2.0794415,1.3862944,3.3322046,4,1,1,0,0,0,1,0,0,0,0,0,0,VA,1.5395498
6.7359452,.24329101,11.695247,.0089508137,1.3862944,.69314718,3.583519,2,1,0,0,0,1,0,0,0,0,0,1,0,VA,1.5395498
7.3151751,.24339774,11.119883,.028401598,1.3862944,.69314718,3.6109178,2,1,0,1,0,0,0,0,0,0,1,0,0,VA,1.5395498
7.1345944,.24350812,11.407565,.017783891,1.3862944,.69314718,3.4339871,2,0,0,0,1,0,0,0,0,0,1,0,0,VA,1.5395498
6.9634347,.24332568,11.407565,.014983514,1.3862944,.69314718,3.4965076,2,0,1,0,0,0,0,0,1,0,0,0,0,VA,1.5395498
8.364625,.24361295,11.407565,.060851004,1.3862944,.69314718,3.583519,2,0,0,0,0,1,0,0,1,0,0,0,0,VA,1.5395498
6.5817323,.35949758,11.191341,.014262633,1.0986123,.69314718,3.7841897,1,0,0,1,0,0,0,0,0,0,1,0,0,WA,3.3912392
5.7138734,.35949722,10.532096,.011577107,1.6094379,0,3.4965076,1,0,0,1,0,0,0,0,0,0,1,0,0,WA,3.3912392
6.6865273,.35954258,11.407565,.012759294,1.0986123,.69314718,4.1108737,1,0,0,1,0,0,0,0,0,0,1,0,0,WA,3.3912392
6.9177713,.35953236,11.258033,.01867201,1.6094379,.69314718,3.583519,2,0,0,0,0,1,0,0,0,0,1,0,0,WA,3.3912392
7.4747443,.35953143,11.407565,.02806339,1.3862944,.69314718,3.6375861,2,0,1,0,0,0,1,0,0,0,0,0,0,WA,3.3912392
8.0983791,.35957378,11.407565,.052360024,1.0986123,.69314718,3.7612002,2,0,1,0,0,0,0,0,0,1,0,0,0,WA,3.3912392
7.432529,.35954317,11.695247,.020177752,1.3862944,.69314718,3.3672957,2,0,1,0,0,0,0,0,0,0,1,0,0,WA,3.3912392
7.1972246,.35954267,11.695247,.015947074,1.7917595,.69314718,3.713572,2,0,1,0,0,0,1,0,0,0,0,0,0,WA,3.3912392
7.6519413,.35955206,11.258033,.038908605,1.7917595,1.3862944,3.583519,3,0,0,1,0,0,0,1,0,0,0,0,0,WA,3.3912392
7.2055802,.35953292,10.221941,.070170447,1.3862944,.69314718,3.2958369,2,0,1,0,0,0,0,0,0,1,0,0,0,WA,3.3912392
6.5914211,.35944512,10.532096,.027841436,1.0986123,.69314718,3.6888795,2,0,0,0,1,0,0,0,0,1,0,0,0,WA,3.3912392
6.5634599,.35949638,10.768485,.021375095,1.7917595,.69314718,3.7376697,1,0,0,1,0,0,0,0,0,0,1,0,0,WA,3.3912392
6.6574759,.36018249,10.95954,.019411651,1.3862944,.69314718,3.6888795,1,0,0,0,0,1,0,0,0,0,0,1,0,WA,3.3912392
6.7852273,.35951811,10.95954,.022042233,1.3862944,.69314718,3.4965076,2,0,1,0,0,0,0,1,0,0,0,0,0,WA,3.3912392
6.696835,.35949132,11.695247,.0096681286,1.6094379,.69314718,3.6888795,1,0,1,0,0,0,0,0,1,0,0,0,0,WA,3.3912392
4.5871258,.35943592,10.021271,.0062529068,1.3862944,.69314718,3.4657359,2,0,0,1,0,0,0,0,0,1,0,0,0,WA,3.3912392
6.3002582,.35974875,10.221941,.028383864,1.3862944,.69314718,3.2580965,2,0,0,0,1,0,0,0,0,1,0,0,0,WA,3.3912392
6.8115597,.35950905,10.657259,.030617286,1.6094379,.69314718,3.4011974,2,0,0,1,0,0,0,0,0,1,0,0,0,WA,3.3912392
8.1103897,.35955247,10.95954,.082943313,1.3862944,.69314718,3.5553482,2,0,0,0,1,0,0,0,0,0,1,0,0,WA,3.3912392
7.505311,.3595494,11.695247,.021701228,1.7917595,.69314718,3.7612002,2,0,0,1,0,0,0,0,0,0,1,0,0,WA,3.3912392
5.525424,.35937274,11.258033,.0046390928,1.0986123,.69314718,3.713572,1,0,0,1,0,0,0,0,0,1,0,0,0,WA,3.3912392
7.7846498,.35953566,10.868568,.065586664,1.7917595,1.0986123,3.5553482,2,0,1,0,0,0,0,0,1,0,0,0,0,WA,3.3912392
7.8037028,.35956812,11.695247,.02924706,1.3862944,.69314718,3.6635616,2,0,0,1,0,0,0,1,0,0,0,0,0,WA,3.3912392
5.9367871,.35952809,10.021271,.024114171,1.0986123,.69314718,3.7841897,2,0,0,0,1,0,0,0,1,0,0,0,0,WA,3.3912392
6.9241734,.35953227,11.695247,.012136459,1.3862944,.69314718,3.8066626,2,0,1,0,0,0,0,0,1,0,0,0,0,WA,3.3912392
7.4939852,.35955581,9.7699566,.14713348,1.3862944,.69314718,3.6635616,2,0,1,0,0,0,1,0,0,0,0,0,0,WA,3.3912392
7.18504,.35954091,11.258033,.024393165,1.3862944,.69314718,3.6635616,1,0,0,1,0,0,0,1,0,0,0,0,0,WA,3.3912392
7.9146147,.35955116,11.407565,.043569453,1.0986123,1.0986123,3.9889841,1,0,0,0,1,0,0,0,0,0,0,0,0,WA,3.3912392
7.5686994,.35955656,11.695247,.023121526,1.3862944,.69314718,3.5553482,1,0,1,0,0,0,0,1,0,0,0,0,0,WA,3.3912392
7.1480112,.35952401,11.695247,.015180983,1.0986123,.69314718,3.8918202,1,0,1,0,0,0,0,1,0,0,0,0,0,WA,3.3912392
7.0904293,.35952836,10.95954,.029909398,1.3862944,.69314718,3.4011974,2,0,1,0,0,0,1,0,0,0,0,0,0,WA,3.3912392
8.1197844,.35954899,11.407565,.053491563,1.3862944,1.0986123,3.9318256,3,0,0,1,0,0,0,0,1,0,0,0,0,WA,3.3912392
7.8388858,.35955173,11.119883,.053855784,1.0986123,.69314718,3.6375861,2,0,0,1,0,0,0,0,0,1,0,0,0,WA,3.3912392
8.95926,.3595579,10.95954,.19383994,1.0986123,.69314718,3.9702919,1,0,0,1,0,0,0,0,1,0,0,0,0,WA,3.3912392
7.7298875,.35954517,11.258033,.042062417,1.0986123,1.0986123,3.9318256,2,0,0,0,1,0,0,0,0,0,1,0,0,WA,3.3912392
7.4662385,.35954565,11.407565,.027826108,1.6094379,.69314718,3.6109178,1,0,1,0,0,0,0,0,1,0,0,0,0,WA,3.3912392
7.1954255,.35951754,11.258033,.024647245,1.0986123,.69314718,3.5263605,2,0,0,0,0,1,0,0,0,0,0,1,0,WA,3.3912392
7.0397291,.35954225,10.768485,.034416698,1.3862944,.69314718,3.5263605,2,0,0,1,0,0,0,0,0,1,0,0,0,WA,3.3912392
8.0657997,.35955846,11.695247,.038010664,1.6094379,1.6094379,3.6109178,4,0,1,0,0,0,0,1,0,0,0,0,0,WA,3.3912392
7.5821376,.35952619,11.407565,.031244833,1.7917595,1.0986123,3.7612002,3,0,0,1,0,0,0,0,1,0,0,0,0,WA,3.3912392
